Date,WET,Max_TemperatureF,Mean_TemperatureF,Min_TemperatureF,Max_Dew_PointF,MeanDew_PointF,Min_DewpointF,Max_Humidity,Mean_Humidity,Min_Humidity,Max_Sea_Level_PressureIn,Mean_Sea_Level_PressureIn,Min_Sea_Level_PressureIn,Max_VisibilityMiles,Mean_VisibilityMiles,Min_VisibilityMiles,Max_Wind_SpeedMPH,Mean_Wind_SpeedMPH,Max_Gust_SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees,month,day,year,month_day,dow,week,Max_TemperatureC,Mean_TemperatureC,Min_TemperatureC,Max_Dew_PointC,MeanDew_PointC,Min_DewpointC
2006-03-24T00:00:00Z,2006-3-24,71,65,59,59,57,52,83,73,64,30.12,30.08,30.06,6,6,6,15,11,22,0,1,,23,3,24,2006,03-24,5,12,21.6666666666667,18.3333333333333,15,15,13.8888888888889,11.1111111111111
2006-03-25T00:00:00Z,2006-3-25,82,71,60,61,51,28,83,58,14,30.09,30.04,29.98,6,6,6,15,10,NA,0,1,,19,3,25,2006,03-25,6,12,27.7777777777778,21.6666666666667,15.5555555555555,16.1111111111111,10.5555555555555,-2.22222222222223
2006-03-26T00:00:00Z,2006-3-26,80,70,59,59,50,39,68,51,24,30.09,30.04,29.98,NA,NA,NA,24,11,NA,0,NA,,12,3,26,2006,03-26,7,13,26.6666666666667,21.1111111111111,15,15,10,3.88888888888891
2006-03-27T00:00:00Z,2006-3-27,75,70,64,61,57,55,83,69,57,30.21,30.12,30.06,6,6,6,29,18,NA,0,3,,10,3,27,2006,03-27,1,13,23.8888888888889,21.1111111111111,17.7777777777778,16.1111111111111,13.8888888888889,12.7777777777778
2006-03-28T00:00:00Z,2006-3-28,71,66,62,55,54,52,73,66,53,30.21,30.16,30.09,6,6,6,28,21,NA,0,1,,12,3,28,2006,03-28,2,13,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,12.2222222222222,11.1111111111111
2006-03-29T00:00:00Z,2006-3-29,69,64,60,57,53,50,82,65,56,30.18,30.11,30.04,6,6,6,24,18,NA,0,2,,18,3,29,2006,03-29,3,13,20.5555555555555,17.7777777777778,15.5555555555555,13.8888888888889,11.6666666666667,10
2006-03-30T00:00:00Z,2006-3-30,69,64,59,57,56,52,82,73,64,30.12,30.08,30.04,6,6,6,22,13,NA,0,1,,17,3,30,2006,03-30,4,13,20.5555555555555,17.7777777777778,15,13.8888888888889,13.3333333333333,11.1111111111111
2006-03-31T00:00:00Z,2006-3-31,71,66,60,61,58,55,88,78,64,30.12,30.08,30.04,6,6,6,20,14,NA,0,2,,17,3,31,2006,03-31,5,13,21.6666666666667,18.8888888888889,15.5555555555555,16.1111111111111,14.4444444444445,12.7777777777778
2006-04-01T00:00:00Z,2006-4-1,87,74,62,63,53,27,88,61,12,30.06,30.02,29.98,6,5,4,18,13,NA,0,2,,24,4,1,2006,04-01,6,13,30.5555555555555,23.3333333333333,16.6666666666667,17.2222222222222,11.6666666666667,-2.77777777777777
2006-04-02T00:00:00Z,2006-4-2,89,74,60,61,50,28,88,50,12,30.01,29.95,29.89,5,5,5,15,9,NA,0,3,,72,4,2,2006,04-02,7,14,31.6666666666667,23.3333333333333,15.5555555555555,16.1111111111111,10,-2.22222222222223
2006-04-03T00:00:00Z,2006-4-3,78,69,60,64,60,54,88,73,51,29.98,29.94,29.89,6,5,4,23,10,NA,0,1,,38,4,3,2006,04-03,1,14,25.5555555555555,20.5555555555555,15.5555555555555,17.7777777777778,15.5555555555555,12.2222222222222
2006-04-04T00:00:00Z,2006-4-4,69,66,64,57,55,50,77,65,56,30.04,30,29.98,6,6,6,25,17,32,0,4,,15,4,4,2006,04-04,2,14,20.5555555555555,18.8888888888889,17.7777777777778,13.8888888888889,12.7777777777778,10
2006-04-05T00:00:00Z,2006-4-5,73,68,62,54,51,46,64,55,43,30.04,30,29.98,6,6,6,25,13,23,0,3,,6,4,5,2006,04-05,3,14,22.7777777777778,20,16.6666666666667,12.2222222222222,10.5555555555555,7.77777777777777
2006-04-06T00:00:00Z,2006-4-6,71,66,62,55,52,46,73,59,41,30.06,30.02,29.98,6,6,6,20,12,NA,0,2,,12,4,6,2006,04-06,4,14,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,11.1111111111111,7.77777777777777
2006-04-07T00:00:00Z,2006-4-7,71,66,60,55,55,52,77,67,56,30.04,29.99,29.95,6,6,6,17,11,NA,0,3,,19,4,7,2006,04-07,5,14,21.6666666666667,18.8888888888889,15.5555555555555,12.7777777777778,12.7777777777778,11.1111111111111
2006-04-08T00:00:00Z,2006-4-8,71,66,60,55,53,50,77,63,53,29.98,29.91,29.86,6,6,6,10,6,NA,0,2,,42,4,8,2006,04-08,6,14,21.6666666666667,18.8888888888889,15.5555555555555,12.7777777777778,11.6666666666667,10
2006-04-09T00:00:00Z,2006-4-9,71,66,60,61,55,52,78,68,57,29.89,29.84,29.8,6,6,6,14,6,30,0,4,,208,4,9,2006,04-09,7,15,21.6666666666667,18.8888888888889,15.5555555555555,16.1111111111111,12.7777777777778,11.1111111111111
2006-04-10T00:00:00Z,2006-4-10,75,68,60,59,56,52,77,66,50,29.95,29.85,29.8,6,6,6,16,5,NA,0,3,,357,4,10,2006,04-10,1,15,23.8888888888889,20,15.5555555555555,15,13.3333333333333,11.1111111111111
2006-04-11T00:00:00Z,2006-4-11,73,66,60,59,57,54,82,69,50,30.09,30,29.92,6,6,6,10,5,NA,0,2,,9,4,11,2006,04-11,2,15,22.7777777777778,18.8888888888889,15.5555555555555,15,13.8888888888889,12.2222222222222
2006-04-12T00:00:00Z,2006-4-12,71,66,62,61,57,54,78,71,60,30.12,30.07,30.01,6,6,6,22,12,NA,0,5,Rain-Thunderstorm,4,4,12,2006,04-12,3,15,21.6666666666667,18.8888888888889,16.6666666666667,16.1111111111111,13.8888888888889,12.2222222222222
2006-04-13T00:00:00Z,2006-4-13,71,66,62,63,58,52,88,73,64,30.06,29.95,29.86,6,6,6,15,9,NA,0,6,Rain,32,4,13,2006,04-13,4,15,21.6666666666667,18.8888888888889,16.6666666666667,17.2222222222222,14.4444444444445,11.1111111111111
2006-04-14T00:00:00Z,2006-4-14,71,68,64,61,59,55,88,76,64,30.01,29.92,29.83,6,6,6,20,6,NA,0,5,Rain,63,4,14,2006,04-14,5,15,21.6666666666667,20,17.7777777777778,16.1111111111111,15,12.7777777777778
2006-04-15T00:00:00Z,2006-4-15,73,68,62,57,56,54,77,66,53,30.15,30.06,29.98,6,6,6,23,15,NA,0,2,,13,4,15,2006,04-15,6,15,22.7777777777778,20,16.6666666666667,13.8888888888889,13.3333333333333,12.2222222222222
2006-04-16T00:00:00Z,2006-4-16,71,66,62,55,53,50,73,61,46,30.18,30.15,30.12,6,6,6,28,16,36,0,3,,6,4,16,2006,04-16,7,16,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,11.6666666666667,10
2006-04-17T00:00:00Z,2006-4-17,71,68,64,55,52,50,73,61,46,30.18,30.11,30.04,6,6,6,26,21,NA,0,3,,12,4,17,2006,04-17,1,16,21.6666666666667,20,17.7777777777778,12.7777777777778,11.1111111111111,10
2006-04-18T00:00:00Z,2006-4-18,73,68,62,54,51,48,68,58,43,30.06,30.03,29.98,6,6,6,28,21,NA,0,2,,8,4,18,2006,04-18,2,16,22.7777777777778,20,16.6666666666667,12.2222222222222,10.5555555555555,8.88888888888891
2006-04-19T00:00:00Z,2006-4-19,71,66,62,54,51,46,68,59,41,30.15,30.08,30.04,6,6,6,28,20,NA,0,3,,11,4,19,2006,04-19,3,16,21.6666666666667,18.8888888888889,16.6666666666667,12.2222222222222,10.5555555555555,7.77777777777777
2006-04-20T00:00:00Z,2006-4-20,71,66,62,55,50,46,68,56,41,30.15,30.11,30.09,6,6,6,29,21,40,0,2,,9,4,20,2006,04-20,4,16,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,10,7.77777777777777
2006-04-21T00:00:00Z,2006-4-21,73,68,64,57,54,50,73,62,50,30.15,30.08,30.04,6,6,6,28,22,37,0,2,,8,4,21,2006,04-21,5,16,22.7777777777778,20,17.7777777777778,13.8888888888889,12.2222222222222,10
2006-04-22T00:00:00Z,2006-4-22,73,68,62,57,52,43,82,60,41,30.09,30.06,30.04,6,6,6,30,18,33,0,4,Rain,3,4,22,2006,04-22,6,16,22.7777777777778,20,16.6666666666667,13.8888888888889,11.1111111111111,6.11111111111109
2006-04-23T00:00:00Z,2006-4-23,73,68,62,54,48,45,68,53,38,30.06,30.03,30.01,6,6,6,26,17,37,0,3,,346,4,23,2006,04-23,7,17,22.7777777777778,20,16.6666666666667,12.2222222222222,8.88888888888891,7.22222222222223
2006-04-24T00:00:00Z,2006-4-24,75,68,62,57,51,48,82,56,41,30.09,30.05,30.01,6,6,5,28,18,38,0,2,Rain,354,4,24,2006,04-24,1,17,23.8888888888889,20,16.6666666666667,13.8888888888889,10.5555555555555,8.88888888888891
2006-04-25T00:00:00Z,2006-4-25,73,68,62,59,57,52,88,72,53,30.09,30.05,30.04,6,6,2,26,17,NA,0,4,Rain,6,4,25,2006,04-25,2,17,22.7777777777778,20,16.6666666666667,15,13.8888888888889,11.1111111111111
2006-04-26T00:00:00Z,2006-4-26,73,68,64,59,55,54,78,65,50,30.09,30.05,30.01,6,6,6,29,20,NA,0,4,,10,4,26,2006,04-26,3,17,22.7777777777778,20,17.7777777777778,15,12.7777777777778,12.2222222222222
2006-04-27T00:00:00Z,2006-4-27,71,68,64,59,56,54,73,67,60,30.09,30.04,30.01,6,6,6,26,20,32,0,2,,12,4,27,2006,04-27,4,17,21.6666666666667,20,17.7777777777778,15,13.3333333333333,12.2222222222222
2006-04-28T00:00:00Z,2006-4-28,71,68,64,59,57,55,77,69,60,30.04,30,29.92,6,6,6,29,23,NA,0,2,,15,4,28,2006,04-28,5,17,21.6666666666667,20,17.7777777777778,15,13.8888888888889,12.7777777777778
2006-04-29T00:00:00Z,2006-4-29,69,66,62,57,54,52,77,66,56,29.95,29.91,29.86,6,6,6,29,23,NA,0,2,,15,4,29,2006,04-29,6,17,20.5555555555555,18.8888888888889,16.6666666666667,13.8888888888889,12.2222222222222,11.1111111111111
2006-04-30T00:00:00Z,2006-4-30,71,66,62,52,51,48,68,58,43,29.92,29.88,29.83,6,6,6,29,22,NA,0,1,,12,4,30,2006,04-30,7,18,21.6666666666667,18.8888888888889,16.6666666666667,11.1111111111111,10.5555555555555,8.88888888888891
2006-05-01T00:00:00Z,2006-5-1,69,64,60,55,52,48,72,62,49,29.92,29.89,29.86,6,6,6,13,8,NA,0,4,,15,5,1,2006,05-01,1,18,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778,11.1111111111111,8.88888888888891
2006-05-02T00:00:00Z,2006-5-2,71,66,60,57,55,50,73,66,57,30.01,29.91,29.86,6,6,6,14,4,NA,0,4,,93,5,2,2006,05-02,2,18,21.6666666666667,18.8888888888889,15.5555555555555,13.8888888888889,12.7777777777778,10
2006-05-03T00:00:00Z,2006-5-3,68,64,60,57,53,50,73,64,56,30.09,30.04,29.98,6,6,6,18,7,NA,0,3,,357,5,3,2006,05-03,3,18,20,17.7777777777778,15.5555555555555,13.8888888888889,11.6666666666667,10
2006-05-04T00:00:00Z,2006-5-4,73,66,60,57,54,45,82,64,55,30.15,30.1,30.06,6,6,6,25,12,NA,0,3,Rain,6,5,4,2006,05-04,4,18,22.7777777777778,18.8888888888889,15.5555555555555,13.8888888888889,12.2222222222222,7.22222222222223
2006-05-05T00:00:00Z,2006-5-5,73,68,62,57,54,48,72,62,46,30.15,30.12,30.09,6,6,6,28,17,33,0,2,,6,5,5,2006,05-05,5,18,22.7777777777778,20,16.6666666666667,13.8888888888889,12.2222222222222,8.88888888888891
2006-05-06T00:00:00Z,2006-5-6,73,68,64,54,52,48,68,57,46,30.15,30.1,30.06,6,6,6,32,23,43,0,2,,9,5,6,2006,05-06,6,18,22.7777777777778,20,17.7777777777778,12.2222222222222,11.1111111111111,8.88888888888891
2006-05-07T00:00:00Z,2006-5-7,73,68,64,55,51,48,73,57,43,30.09,30.06,30.01,6,6,6,30,23,39,0,2,,10,5,7,2006,05-07,7,19,22.7777777777778,20,17.7777777777778,12.7777777777778,10.5555555555555,8.88888888888891
2006-05-08T00:00:00Z,2006-5-8,71,66,62,55,53,50,73,61,53,30.06,30,29.95,6,6,6,25,22,NA,0,1,,16,5,8,2006,05-08,1,19,21.6666666666667,18.8888888888889,16.6666666666667,12.7777777777778,11.6666666666667,10
2006-05-09T00:00:00Z,2006-5-9,75,70,64,57,56,54,73,65,50,29.98,29.92,29.86,6,6,6,24,16,NA,0,3,,20,5,9,2006,05-09,2,19,23.8888888888889,21.1111111111111,17.7777777777778,13.8888888888889,13.3333333333333,12.2222222222222
2006-05-10T00:00:00Z,2006-5-10,73,68,64,55,54,52,68,61,47,29.95,29.91,29.86,6,6,6,17,11,22,0,4,,13,5,10,2006,05-10,3,19,22.7777777777778,20,17.7777777777778,12.7777777777778,12.2222222222222,11.1111111111111
2006-05-11T00:00:00Z,2006-5-11,73,66,59,55,54,50,72,63,50,30.04,29.96,29.92,6,6,6,24,13,NA,0,1,,11,5,11,2006,05-11,4,19,22.7777777777778,18.8888888888889,15,12.7777777777778,12.2222222222222,10
2006-05-12T00:00:00Z,2006-5-12,73,66,60,55,55,52,77,65,53,30.09,30.03,29.98,6,6,6,24,14,NA,0,1,,15,5,12,2006,05-12,5,19,22.7777777777778,18.8888888888889,15.5555555555555,12.7777777777778,12.7777777777778,11.1111111111111
2006-05-13T00:00:00Z,2006-5-13,75,70,64,59,54,50,73,60,44,30.12,30.07,30.04,6,6,6,28,17,NA,0,1,,13,5,13,2006,05-13,6,19,23.8888888888889,21.1111111111111,17.7777777777778,15,12.2222222222222,10
2006-05-14T00:00:00Z,2006-5-14,77,70,64,59,55,46,68,58,43,30.09,30.07,30.04,6,6,6,28,18,NA,0,1,,14,5,14,2006,05-14,7,20,25,21.1111111111111,17.7777777777778,15,12.7777777777778,7.77777777777777
2006-05-15T00:00:00Z,2006-5-15,78,70,62,61,55,48,73,60,41,30.09,30.02,29.98,6,6,6,25,17,NA,0,1,,17,5,15,2006,05-15,1,20,25.5555555555555,21.1111111111111,16.6666666666667,16.1111111111111,12.7777777777778,8.88888888888891
2006-05-16T00:00:00Z,2006-5-16,77,68,60,59,54,37,77,60,31,30.06,30,29.98,6,6,6,22,15,NA,0,1,,18,5,16,2006,05-16,2,20,25,20,15.5555555555555,15,12.2222222222222,2.77777777777777
2006-05-17T00:00:00Z,2006-5-17,78,73,68,61,51,21,69,49,14,30.18,30.07,30.04,6,6,6,28,17,NA,0,3,,17,5,17,2006,05-17,3,20,25.5555555555555,22.7777777777778,20,16.1111111111111,10.5555555555555,-6.11111111111109
2006-05-18T00:00:00Z,2006-5-18,80,74,69,61,59,55,73,61,47,30.21,30.17,30.12,6,6,6,33,24,45,0,2,,5,5,18,2006,05-18,4,20,26.6666666666667,23.3333333333333,20.5555555555555,16.1111111111111,15,12.7777777777778
2006-05-19T00:00:00Z,2006-5-19,78,73,68,59,54,46,68,54,32,30.21,30.14,30.09,6,6,6,34,28,48,0,1,,4,5,19,2006,05-19,5,20,25.5555555555555,22.7777777777778,20,15,12.2222222222222,7.77777777777777
2006-05-20T00:00:00Z,2006-5-20,77,70,64,57,55,52,73,60,50,30.12,30.03,29.98,6,6,6,33,29,45,0,1,,8,5,20,2006,05-20,6,20,25,21.1111111111111,17.7777777777778,13.8888888888889,12.7777777777778,11.1111111111111
2006-05-21T00:00:00Z,2006-5-21,77,70,64,57,54,52,73,58,44,30.04,29.99,29.95,6,6,6,32,24,46,0,1,,5,5,21,2006,05-21,7,21,25,21.1111111111111,17.7777777777778,13.8888888888889,12.2222222222222,11.1111111111111
2006-05-22T00:00:00Z,2006-5-22,77,70,64,61,55,50,83,60,39,30.12,30.05,30.01,6,6,6,31,24,39,0,1,Rain,9,5,22,2006,05-22,1,21,25,21.1111111111111,17.7777777777778,16.1111111111111,12.7777777777778,10
2006-05-23T00:00:00Z,2006-5-23,75,70,66,59,53,50,73,59,44,30.18,30.14,30.09,6,6,6,32,25,41,0,4,,9,5,23,2006,05-23,2,21,23.8888888888889,21.1111111111111,18.8888888888889,15,11.6666666666667,10
2006-05-24T00:00:00Z,2006-5-24,73,68,64,54,51,48,68,54,43,30.21,30.17,30.12,6,6,6,36,29,47,0,2,,11,5,24,2006,05-24,3,21,22.7777777777778,20,17.7777777777778,12.2222222222222,10.5555555555555,8.88888888888891
2006-05-25T00:00:00Z,2006-5-25,77,70,64,57,54,50,68,59,44,30.18,30.09,30.04,6,6,6,32,24,46,0,2,,2,5,25,2006,05-25,4,21,25,21.1111111111111,17.7777777777778,13.8888888888889,12.2222222222222,10
2006-05-26T00:00:00Z,2006-5-26,78,72,66,59,54,45,68,53,40,30.06,30.03,29.98,6,6,6,31,24,40,0,1,,2,5,26,2006,05-26,5,21,25.5555555555555,22.2222222222222,18.8888888888889,15,12.2222222222222,7.22222222222223
2006-05-27T00:00:00Z,2006-5-27,77,70,64,59,56,52,73,60,44,30.09,30.04,30.01,6,6,6,28,21,NA,0,1,,16,5,27,2006,05-27,6,21,25,21.1111111111111,17.7777777777778,15,13.3333333333333,11.1111111111111
2006-05-28T00:00:00Z,2006-5-28,77,70,64,63,58,54,78,65,50,30.12,30.09,30.06,6,6,6,14,8,NA,0,3,,97,5,28,2006,05-28,7,22,25,21.1111111111111,17.7777777777778,17.2222222222222,14.4444444444445,12.2222222222222
2006-05-29T00:00:00Z,2006-5-29,71,68,66,63,61,61,83,76,69,30.12,30.07,30.04,6,6,6,10,5,NA,0,6,,162,5,29,2006,05-29,1,22,21.6666666666667,20,18.8888888888889,17.2222222222222,16.1111111111111,16.1111111111111
2006-05-30T00:00:00Z,2006-5-30,71,70,68,63,60,55,83,70,64,30.06,30.04,30.01,6,6,6,9,6,NA,0,6,,151,5,30,2006,05-30,2,22,21.6666666666667,21.1111111111111,20,17.2222222222222,15.5555555555555,12.7777777777778
2006-05-31T00:00:00Z,2006-5-31,73,68,64,63,59,55,78,69,57,30.04,30,29.98,6,6,6,9,4,NA,0,5,,197,5,31,2006,05-31,3,22,22.7777777777778,20,17.7777777777778,17.2222222222222,15,12.7777777777778
2006-06-01T00:00:00Z,2006-6-1,73,68,62,63,57,50,78,67,57,30.09,30.03,29.98,6,6,6,18,6,NA,0,3,,16,6,1,2006,06-01,4,22,22.7777777777778,20,16.6666666666667,17.2222222222222,13.8888888888889,10
2006-06-02T00:00:00Z,2006-6-2,75,70,64,61,57,54,73,65,53,30.12,30.09,30.06,6,6,6,21,12,NA,0,1,,9,6,2,2006,06-02,5,22,23.8888888888889,21.1111111111111,17.7777777777778,16.1111111111111,13.8888888888889,12.2222222222222
2006-06-03T00:00:00Z,2006-6-3,75,70,66,61,58,55,73,64,57,30.12,30.08,30.04,6,6,6,28,16,NA,0,2,,14,6,3,2006,06-03,6,22,23.8888888888889,21.1111111111111,18.8888888888889,16.1111111111111,14.4444444444445,12.7777777777778
2006-06-04T00:00:00Z,2006-6-4,77,72,66,61,59,55,73,64,54,30.09,30.03,29.98,6,6,6,26,17,NA,0,2,,13,6,4,2006,06-04,7,23,25,22.2222222222222,18.8888888888889,16.1111111111111,15,12.7777777777778
2006-06-05T00:00:00Z,2006-6-5,75,70,66,61,59,57,73,65,57,30.04,29.99,29.95,6,6,6,21,13,NA,0,1,,14,6,5,2006,06-05,1,23,23.8888888888889,21.1111111111111,18.8888888888889,16.1111111111111,15,13.8888888888889
2006-06-06T00:00:00Z,2006-6-6,75,70,64,63,60,55,78,70,65,30.04,30,29.95,6,6,6,12,6,20,0,3,,120,6,6,2006,06-06,2,23,23.8888888888889,21.1111111111111,17.7777777777778,17.2222222222222,15.5555555555555,12.7777777777778
2006-06-07T00:00:00Z,2006-6-7,75,70,64,63,61,57,78,70,61,30.06,30.03,29.98,6,6,6,14,6,NA,0,2,,18,6,7,2006,06-07,3,23,23.8888888888889,21.1111111111111,17.7777777777778,17.2222222222222,16.1111111111111,13.8888888888889
2006-06-08T00:00:00Z,2006-6-8,77,72,68,63,59,57,73,64,50,30.04,30.01,29.95,6,6,6,24,15,NA,0,1,,16,6,8,2006,06-08,4,23,25,22.2222222222222,20,17.2222222222222,15,13.8888888888889
2006-06-09T00:00:00Z,2006-6-9,77,73,69,63,60,57,73,62,50,30.06,30.03,29.98,6,6,6,26,20,NA,0,1,,14,6,9,2006,06-09,5,23,25,22.7777777777778,20.5555555555555,17.2222222222222,15.5555555555555,13.8888888888889
2006-06-10T00:00:00Z,2006-6-10,78,73,68,61,59,57,73,62,47,30.06,30.03,30.01,6,6,6,31,22,NA,0,1,,12,6,10,2006,06-10,6,23,25.5555555555555,22.7777777777778,20,16.1111111111111,15,13.8888888888889
2006-06-11T00:00:00Z,2006-6-11,78,73,68,61,57,55,73,58,47,30.06,30.03,30.01,6,6,6,31,22,43,0,2,,14,6,11,2006,06-11,7,24,25.5555555555555,22.7777777777778,20,16.1111111111111,13.8888888888889,12.7777777777778
2006-06-12T00:00:00Z,2006-6-12,80,74,68,61,57,54,68,58,47,30.09,30.04,29.98,6,6,6,30,19,NA,0,2,,14,6,12,2006,06-12,1,24,26.6666666666667,23.3333333333333,20,16.1111111111111,13.8888888888889,12.2222222222222
2006-06-13T00:00:00Z,2006-6-13,77,72,66,61,58,54,73,63,47,30.04,30,29.98,6,6,6,17,11,24,0,2,,302,6,13,2006,06-13,2,24,25,22.2222222222222,18.8888888888889,16.1111111111111,14.4444444444445,12.2222222222222
2006-06-14T00:00:00Z,2006-6-14,75,72,68,63,59,55,73,64,53,30.06,30.03,30.01,6,6,6,21,13,NA,0,3,,11,6,14,2006,06-14,3,24,23.8888888888889,22.2222222222222,20,17.2222222222222,15,12.7777777777778
2006-06-15T00:00:00Z,2006-6-15,75,70,64,57,55,50,68,57,44,30.15,30.07,30.01,6,6,6,25,11,NA,0,4,,1,6,15,2006,06-15,4,24,23.8888888888889,21.1111111111111,17.7777777777778,13.8888888888889,12.7777777777778,10
2006-06-16T00:00:00Z,2006-6-16,80,72,64,61,57,52,68,59,45,30.18,30.15,30.12,6,6,6,26,11,NA,0,2,,2,6,16,2006,06-16,5,24,26.6666666666667,22.2222222222222,17.7777777777778,16.1111111111111,13.8888888888889,11.1111111111111
2006-06-17T00:00:00Z,2006-6-17,80,74,69,61,58,54,73,58,42,30.18,30.15,30.12,6,6,6,30,18,38,0,3,,7,6,17,2006,06-17,6,24,26.6666666666667,23.3333333333333,20.5555555555555,16.1111111111111,14.4444444444445,12.2222222222222
2006-06-18T00:00:00Z,2006-6-18,80,74,68,61,58,55,73,61,47,30.15,30.1,30.09,6,6,6,25,16,NA,0,3,,9,6,18,2006,06-18,7,25,26.6666666666667,23.3333333333333,20,16.1111111111111,14.4444444444445,12.7777777777778
2006-06-19T00:00:00Z,2006-6-19,78,73,68,61,57,54,73,59,47,30.09,30.07,30.04,6,6,6,26,18,NA,0,2,,2,6,19,2006,06-19,1,25,25.5555555555555,22.7777777777778,20,16.1111111111111,13.8888888888889,12.2222222222222
2006-06-20T00:00:00Z,2006-6-20,78,73,68,63,59,55,78,63,44,30.09,30.07,30.04,6,6,6,26,19,NA,0,5,,2,6,20,2006,06-20,2,25,25.5555555555555,22.7777777777778,20,17.2222222222222,15,12.7777777777778
2006-06-21T00:00:00Z,2006-6-21,80,73,66,61,58,55,83,63,42,30.09,30.07,30.06,6,6,6,30,20,38,0,4,,2,6,21,2006,06-21,3,25,26.6666666666667,22.7777777777778,18.8888888888889,16.1111111111111,14.4444444444445,12.7777777777778
2006-06-22T00:00:00Z,2006-6-22,77,73,69,59,55,50,68,56,41,30.09,30.06,30.04,6,6,6,29,17,NA,0,4,,7,6,22,2006,06-22,4,25,25,22.7777777777778,20.5555555555555,15,12.7777777777778,10
2006-06-23T00:00:00Z,2006-6-23,77,72,68,63,57,52,73,58,47,30.09,30.06,30.04,6,6,6,28,13,NA,0,2,,15,6,23,2006,06-23,5,25,25,22.2222222222222,20,17.2222222222222,13.8888888888889,11.1111111111111
2006-06-24T00:00:00Z,2006-6-24,77,73,69,63,59,57,73,63,53,30.12,30.08,30.06,6,6,6,25,16,32,0,4,,13,6,24,2006,06-24,6,25,25,22.7777777777778,20.5555555555555,17.2222222222222,15,13.8888888888889
2006-06-25T00:00:00Z,2006-6-25,78,74,69,63,60,54,78,66,47,30.15,30.11,30.09,6,6,6,28,18,NA,0,4,,17,6,25,2006,06-25,7,26,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,15.5555555555555,12.2222222222222
2006-06-26T00:00:00Z,2006-6-26,77,73,69,63,58,55,73,62,50,30.15,30.12,30.09,6,6,6,24,17,NA,0,5,,11,6,26,2006,06-26,1,26,25,22.7777777777778,20.5555555555555,17.2222222222222,14.4444444444445,12.7777777777778
2006-06-27T00:00:00Z,2006-6-27,77,72,68,61,58,54,73,62,50,30.21,30.15,30.12,6,6,6,26,17,NA,0,2,,11,6,27,2006,06-27,2,26,25,22.2222222222222,20,16.1111111111111,14.4444444444445,12.2222222222222
2006-06-28T00:00:00Z,2006-6-28,77,72,66,61,58,55,73,62,54,30.21,30.17,30.15,6,6,6,25,17,NA,0,2,,12,6,28,2006,06-28,3,26,25,22.2222222222222,18.8888888888889,16.1111111111111,14.4444444444445,12.7777777777778
2006-06-29T00:00:00Z,2006-6-29,77,72,68,59,57,55,68,60,47,30.21,30.15,30.12,6,6,6,22,15,NA,0,2,,15,6,29,2006,06-29,4,26,25,22.2222222222222,20,15,13.8888888888889,12.7777777777778
2006-06-30T00:00:00Z,2006-6-30,77,72,68,63,60,59,73,65,54,30.18,30.14,30.09,6,6,6,21,15,NA,0,2,,18,6,30,2006,06-30,5,26,25,22.2222222222222,20,17.2222222222222,15.5555555555555,15
2006-07-01T00:00:00Z,2006-7-1,78,74,69,63,61,59,78,66,54,30.18,30.13,30.09,6,6,6,26,18,NA,0,1,,14,7,1,2006,07-01,6,26,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,16.1111111111111,15
2006-07-02T00:00:00Z,2006-7-2,78,74,69,61,59,57,73,61,47,30.15,30.09,30.06,6,6,6,28,22,NA,0,1,,12,7,2,2006,07-02,7,27,25.5555555555555,23.3333333333333,20.5555555555555,16.1111111111111,15,13.8888888888889
2006-07-03T00:00:00Z,2006-7-3,78,74,69,63,60,59,73,63,54,30.09,30.06,30.04,6,6,6,29,21,NA,0,1,,13,7,3,2006,07-03,1,27,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,15.5555555555555,15
2006-07-04T00:00:00Z,2006-7-4,78,74,69,64,61,59,73,65,57,30.15,30.09,30.06,6,6,6,24,18,NA,0,2,,12,7,4,2006,07-04,2,27,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,16.1111111111111,15
2006-07-05T00:00:00Z,2006-7-5,78,74,69,63,58,55,73,59,47,30.18,30.12,30.09,6,6,6,28,20,33,0,1,,10,7,5,2006,07-05,3,27,25.5555555555555,23.3333333333333,20.5555555555555,17.2222222222222,14.4444444444445,12.7777777777778
2006-07-06T00:00:00Z,2006-7-6,78,74,69,64,60,55,83,62,44,30.18,30.16,30.12,6,6,6,31,23,40,0,2,,9,7,6,2006,07-06,4,27,25.5555555555555,23.3333333333333,20.5555555555555,17.7777777777778,15.5555555555555,12.7777777777778
2006-07-07T00:00:00Z,2006-7-7,78,74,69,61,57,55,64,56,44,30.18,30.11,30.06,6,6,6,32,24,43,0,2,,7,7,7,2006,07-07,5,27,25.5555555555555,23.3333333333333,20.5555555555555,16.1111111111111,13.8888888888889,12.7777777777778
